0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,all_zero_penalty
0.0,0.0,0.0,0.0,0.0,0.0,0.05965796596437387,0.0,0.0,0.837958560275016,0.0,0.0,0.0,0.0,0.0,0.0,0.18968344917200505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4748317362705631,0.0,0.0,0.0001234369424769548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00024207172011658264,0.0,0.0,0.0,0.0423952329657931,0.0,0.0,0.0,0.0,1.0,0.0012674265195460389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00048031458675582906,0.0,0.00024182630331743185,0.5168000721526692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.00027066342113874457,0.0,0.0,0.0,0.0,0.0,1.0,0.05724966973877309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005692024152318551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.021230970494206684,0.0,0.0,0.03527278910898403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.036934132060919965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09604990570127135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07792587420109458,0.0,0.0
0.0,0.0,0.0006054500288855965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
