latitude,longitude,nb_overlap,nb_overlap_1000,nb_overlap_500,nb_overlap_200,latitude_ap,longitude_ap,id_p
41.523425,-87.54688200000001,2432,461,385,314,41.47943599999999,-88.055996,117_25
41.482402,-88.03148900000001,940,287,116,43,41.483553,-88.03026700000001,61_35
41.520343,-87.552502,2026,277,102,41,41.504123,-87.59384299999999,72_64
41.480014,-88.05473099999999,2056,1327,1199,931,41.479892,-88.054709,60_58
41.523043,-87.468772,2643,794,101,28,41.52273,-87.458821,72_22
41.489315,-88.01656499999999,2198,425,67,25,41.486136,-88.042137,116_45
41.522694,-87.508082,2026,370,129,35,41.506890000000006,-87.569868,68_64
41.485903,-88.0261,2982,231,68,29,41.507241,-87.56779200000001,123_72
41.484906,-88.053833,2358,238,197,89,41.488584,-88.016748,54_30
41.522393,-87.460983,2358,238,197,89,41.52430999999999,-87.43109700000001,54_30
41.479921,-88.054709,2042,908,330,61,41.484504,-88.055002,55_58
41.52334,-87.492683,2161,176,92,37,41.522623,-87.54852699999999,112_63
41.525367,-87.41932800000001,1383,304,216,79,41.521794,-87.38938399999999,68_160
41.517408,-87.39056599999999,1068,161,86,32,41.523,-87.401451,35_136
41.522166,-87.527413,2250,124,61,24,41.525197,-87.40796700000001,35_9
41.525531,-87.411228,2210,587,539,356,41.525471,-87.407816,10_91
41.523099,-87.44738699999999,2265,524,353,220,41.52274500000001,-87.46593999999999,22_17
41.506494,-87.387821,429,305,91,28,41.521651,-87.38930099999999,125_181
41.521661,-87.392493,2280,659,292,168,41.52580700000001,-87.394198,17_113
41.522922,-87.506915,2201,293,71,27,41.523019000000005,-87.45063599999999,71_112
41.52237,-87.535833,2822,529,274,102,41.516512000000006,-87.55588,6_8
41.524543,-87.393903,751,751,751,413,41.521794,-87.394006,19_189
41.523052,-87.45241,2042,430,302,279,41.522716,-87.50679899999999,10_55
41.52163899999999,-87.393094,605,605,440,31,41.524485000000006,-87.396688,132_11
41.525704,-87.394221,1383,186,102,18,41.521798,-87.389388,22_160
41.525378,-87.416674,2432,461,385,314,41.523898,-87.442276,117_25
41.525515,-87.4086,3611,2773,709,59,41.525721,-87.394206,65_99
41.522888,-87.39991500000001,671,671,460,131,41.521626,-87.393992,11_20
41.523253,-87.49593899999999,2643,915,740,192,41.524325,-87.543084,116_22
41.525342,-87.419617,2026,370,129,35,41.525483,-87.40965200000001,68_64
41.524257,-87.48240799999999,2042,430,302,279,41.506833,-87.57070900000001,10_55
41.523123,-87.388627,751,751,751,413,41.524678,-87.389149,19_189
41.523076,-87.44732599999999,2607,1509,1151,302,41.522592,-87.46065399999999,68_22
41.524471000000005,-87.428519,2265,524,353,220,41.524546,-87.431522,17_22
41.522837,-87.45529,2489,187,71,30,41.52242,-87.525638,70_35
41.521721,-87.550218,2982,231,68,29,41.518555,-87.554033,123_72
41.524608,-87.424286,2822,529,274,102,41.52385,-87.39406199999999,6_8
41.52541,-87.41779500000001,2201,296,180,42,41.521621,-87.40017,124_71
41.524529,-87.432541,2026,200,97,29,41.525727,-87.396173,22_64
41.525533,-87.407407,2265,524,353,220,41.52577,-87.394229,22_17
41.523093,-87.4467,2531,168,88,34,41.52306899999999,-87.44451699999999,25_89
41.522436,-87.52514300000001,1758,285,236,41,41.494519,-87.583644,48_108
41.523848,-87.47892599999999,2889,174,74,26,41.523031,-87.447896,117_73
41.522228,-87.535541,2007,230,64,28,41.491093,-88.01565199999999,37_31
41.50101,-88.003415,2769,2559,1471,909,41.50295199999999,-87.59700500000001,68_123
41.521476,-87.40115,992,434,304,59,41.52492,-87.422179,206_17
41.505557,-87.590095,2643,915,740,192,41.520642,-87.552165,22_117
41.521552,-87.401364,863,471,355,66,41.525435,-87.41329900000001,130_73
41.528179,-87.47661400000001,2201,296,180,42,41.485752000000005,-88.02401099999999,124_71
41.521605,-87.409504,203,203,203,150,41.521472,-87.40992200000001,153_165
41.520152,-87.405337,243,243,215,52,41.521556,-87.408441,141_197
41.52445,-87.43517299999999,2982,231,68,29,41.522617,-87.460254,123_72
41.52288,-87.40062900000001,671,671,460,131,41.521482,-87.40427299999999,11_20
41.523366,-87.492085,2026,277,102,41,41.522651,-87.513711,72_64
41.522659,-87.463028,2643,915,740,192,41.52285,-87.458168,22_117
41.521505,-87.406297,243,243,215,52,41.521467,-87.41003199999999,141_197
41.524594,-87.426852,1383,304,216,79,41.521752,-87.39328900000001,68_160
41.50800100000001,-87.566193,2026,317,124,45,41.522477,-87.525386,64_2
41.52329,-87.547139,2643,794,101,28,41.522758,-87.505872,72_22
41.481323,-88.054774,2042,908,330,61,41.484917,-88.054627,55_58
41.522461,-87.522763,1826,134,64,26,41.524056,-87.48896699999999,27_98
41.524797,-87.423373,2982,231,68,29,41.523003,-87.45427,123_72
41.510262,-87.56259,2161,176,92,37,41.490714,-88.015849,112_63
41.522806,-87.501065,1826,403,342,239,41.524231,-87.43687299999999,48_98
41.524538,-87.39405699999999,2531,168,88,34,41.524565,-87.425625,25_89
41.522035,-87.394073,2552,1441,812,556,41.521997,-87.39410400000001,2_22
41.522681000000006,-87.50595100000001,1826,134,64,26,41.522917,-87.445395,27_98
41.506801,-87.57160099999999,2007,230,64,28,41.485124,-88.049451,37_31
41.490469,-88.01584999999999,1753,199,73,28,41.521471,-87.410204,59_11
41.495694,-88.013487,2177,521,403,256,41.486094,-88.031059,92_120
41.525263,-87.40695799999999,2489,187,71,30,41.522642,-87.518297,70_35
41.504163,-87.59354300000001,2358,238,197,89,41.522188,-87.548979,54_30
41.522409,-87.461617,1068,161,86,32,41.52145900000001,-87.41007499999999,35_136
41.516937,-87.55520800000001,2250,124,61,24,41.478033,-88.06477500000001,35_9
41.520275,-87.390696,1753,199,73,28,41.522937,-87.404362,59_11
41.522111,-87.387247,1826,566,252,25,41.519482,-87.39058499999999,75_98
41.475717,-88.065924,3644,522,370,282,41.475459,-88.06671399999999,35_1
41.522765,-87.465363,2007,230,64,28,41.522337,-87.52667,37_31
41.522729,-87.463645,2982,231,68,29,41.523013,-87.498557,123_72
41.52268,-87.46300300000001,2982,231,68,29,41.523181,-87.497429,123_72
41.523065,-87.44619800000001,2042,908,330,61,41.524414,-87.484361,55_58
41.521919,-87.53028,2201,297,117,19,41.536865,-87.459271,71_49
41.522981,-87.453948,2769,2559,1471,909,41.522955,-87.453698,68_123
41.517077,-87.555375,2198,425,67,25,41.523369,-87.473103,116_45
41.521576,-87.409509,685,408,272,201,41.520244000000005,-87.38953,191_169
41.519061,-87.390582,2280,174,83,32,41.525534,-87.407146,17_116
41.501673,-88.000989,2769,2559,1471,909,41.503806,-87.59470499999999,68_123
41.525818,-87.400717,2531,168,88,34,41.52448999999999,-87.431451,25_89
41.523539,-87.47576600000001,2643,794,101,28,41.522652,-87.46246,72_22
41.510595,-87.56207,2769,154,71,27,41.50101,-88.003415,72_68
41.521526,-87.402717,657,288,90,40,41.524986,-87.388385,154_136
41.523153,-87.470375,3611,2773,709,59,41.522638,-87.46274,65_99
41.522649,-87.459727,2501,331,90,28,41.524525,-87.43059600000001,113_117
41.517271,-87.55514600000001,2026,277,102,41,41.486077,-88.029838,72_64
41.524198,-87.48311700000001,2489,187,71,30,41.521941,-87.529009,70_35
41.52229500000001,-87.549126,2210,587,539,356,41.48605499999999,-88.046121,10_91
41.489994,-88.016266,2142,970,366,117,41.496054,-88.01331099999999,71_62
41.522806,-87.38736,1068,161,86,32,41.524453,-87.40602500000001,35_136
41.522967,-87.45513000000001,1383,304,216,79,41.522870000000005,-87.4024,68_160
41.519932,-87.40053599999999,243,243,215,52,41.52154,-87.405501,141_197
41.522991000000005,-87.456751,2210,587,539,356,41.522632,-87.509581,10_91
41.522962,-87.45422,2531,168,88,34,41.523755,-87.478156,89_25
41.506897,-87.56962600000001,2034,372,198,95,41.505026,-87.59166300000001,84_124
41.500356,-88.012687,940,287,116,43,41.48671099999999,-87.583685,35_61
41.506823,-87.572981,2026,370,129,35,41.486203,-88.04611500000001,68_64
41.524347,-87.425988,1758,285,236,41,41.522972,-87.444336,48_108
41.523009,-87.443381,1068,161,86,32,41.521306,-87.41046200000001,35_136
41.521424,-87.404371,751,751,751,413,41.521464,-87.40572,19_189
41.522920000000006,-87.469131,803,220,163,40,41.522096000000005,-87.410204,1_198
41.525822,-87.39419099999999,2310,483,253,30,41.520447,-87.39402,112_104
41.521478,-87.407931,243,243,215,52,41.521478,-87.409869,141_197
41.522665,-87.46342899999999,2026,370,129,35,41.522537,-87.52426799999999,68_64
41.524406,-87.438409,2116,486,445,360,41.524598,-87.425036,60_10
41.484918,-88.05334500000001,2042,908,330,61,41.484883,-88.047032,55_58
41.522344,-87.394065,2042,430,302,279,41.523405,-87.39409400000001,10_55
41.525242,-87.407254,1753,199,73,28,41.524367000000005,-87.409892,59_11
41.524225,-87.436171,2358,238,197,89,41.525257,-87.407775,54_30
41.522496,-87.52322899999999,2358,238,197,89,41.523113,-87.49742099999999,54_30
41.520014,-87.405047,375,375,287,198,41.521507,-87.40956200000001,196_152
41.508872,-87.564612,3644,522,370,282,41.522707,-87.506924,35_1
41.510797,-87.5616,2250,496,67,26,41.50668399999999,-87.57856799999999,9_67
41.517414,-87.389748,2161,176,92,37,41.525422,-87.414151,63_112
41.522899,-87.466901,2643,915,740,192,41.523729,-87.477992,116_22
41.52524,-87.407639,1753,199,73,28,41.524343,-87.410039,59_11
41.521884,-87.53312799999999,2026,317,124,45,41.524097000000005,-87.488979,64_2
41.481815,-88.035583,940,287,116,43,41.483553,-88.03026700000001,61_35
41.523261000000005,-87.495444,2250,496,67,26,41.52246,-87.52528099999999,9_67
41.521187,-87.55133599999999,2310,181,86,39,41.524376,-87.487997,72_104
41.479758,-88.046486,2280,659,292,168,41.47961599999999,-88.05525600000001,17_113
41.523068,-87.44767900000001,2116,486,445,360,41.524526,-87.43063099999999,60_10
41.522246,-87.394087,2164,468,388,173,41.521928,-87.391592,90_29
41.511706,-87.387927,367,189,82,25,41.507801,-87.387845,146_192
41.525379,-87.41917799999999,2607,1509,1151,302,41.524486,-87.434964,68_22
41.508098,-87.387907,367,189,82,25,41.509592000000005,-87.387851,146_192
41.523099,-87.44661500000001,2643,794,101,28,41.524446,-87.437698,72_22
41.5206,-87.552203,2769,154,71,27,41.522491,-87.524771,72_68
41.509454,-87.56387500000001,2201,296,180,42,41.536197,-87.47190199999999,71_124
41.522684,-87.394072,2210,587,539,356,41.52165299999999,-87.393979,10_91
41.522812,-87.502405,2822,529,274,102,41.522729,-87.518328,6_8
41.479844,-88.054723,2056,1327,1199,931,41.478449,-88.061644,60_58
41.523132,-87.470748,2201,296,180,42,41.523447,-87.47398600000001,124_71
41.486142,-88.03875099999999,2280,659,292,168,41.484879,-88.054573,17_113
41.523742,-87.4903,2769,154,71,27,41.522843,-87.45832700000001,72_68
41.503678,-87.595141,2769,154,71,27,41.484912,-88.05475899999999,72_68
41.524553,-87.431008,2026,200,97,29,41.52572,-87.39425,22_64
41.480365,-88.04860500000001,940,287,116,43,41.483553,-88.03026700000001,61_35
41.486061,-88.04448000000001,2091,674,453,96,41.499324,-88.009373,80_32
41.521678,-87.39352199999999,2020,963,507,87,41.523125,-87.444096,45_112
41.500449,-88.005656,2198,425,67,25,41.504565,-87.592803,116_45
41.524413,-87.43851199999999,2769,2559,1471,909,41.523925,-87.44162200000001,68_123
41.522724,-87.51619500000001,2201,296,180,42,41.47535,-88.066938,124_71
41.480034,-88.054629,2201,297,117,19,41.528683,-87.482944,71_49
41.522833,-87.502628,2310,548,418,167,41.524468,-87.48724,123_104
41.479747,-88.054335,940,287,116,43,41.483553,-88.03026700000001,61_35
41.47534,-88.066688,2501,331,90,28,41.512237,-87.55965099999999,113_117
41.523243,-87.537696,2116,486,445,360,41.522808000000005,-87.46653099999999,60_10
41.521917,-87.53018200000001,2116,486,445,360,41.522743,-87.46418299999999,60_10
41.524434,-87.399698,1044,433,319,102,41.525571,-87.402263,206_2
41.524525,-87.429192,2026,317,124,45,41.523049,-87.445648,64_2
41.525411000000005,-87.416276,2164,468,388,173,41.525519,-87.41103,90_29
41.522782,-87.458528,2007,230,64,28,41.522593,-87.51084800000001,37_31
41.485035,-88.05081899999999,2769,2559,1471,909,41.486187,-88.037853,68_123
41.522505,-87.524532,2489,187,71,30,41.522997,-87.537311,70_35
41.522822,-87.502225,2177,521,403,256,41.506785,-87.57401599999999,92_120
41.525484,-87.412616,2257,436,345,92,41.524429,-87.43162099999999,123_17
41.481798,-88.054761,2201,296,180,42,41.524496,-87.485373,71_124
41.506629,-87.583596,2265,524,353,220,41.522259000000005,-87.535502,17_22
41.524129,-87.481433,2552,1441,812,556,41.52342,-87.472624,2_22
41.500371,-88.005751,2201,293,71,27,41.524291000000005,-87.543324,71_112
41.521411,-87.40970499999999,751,751,751,413,41.521448,-87.40991700000001,19_189
41.523532,-87.44250400000001,863,471,355,66,41.521496,-87.409928,73_130
41.525681000000006,-87.398898,2607,1509,1151,302,41.525038,-87.422192,68_22
41.523901,-87.38820299999999,1168,425,318,117,41.521745,-87.390736,199_62
41.52550599999999,-87.41063700000001,2607,1509,1151,302,41.524562,-87.429468,68_22
41.52294,-87.45638600000001,2161,176,92,37,41.522761,-87.459008,112_63
41.524468,-87.43538500000001,2026,200,97,29,41.525488,-87.40812799999999,22_64
41.508556,-87.56530199999999,2280,659,292,168,41.506739,-87.576229,17_113
41.523859,-87.44179,2026,277,102,41,41.525665,-87.400368,72_64
41.522818,-87.501726,2822,529,274,102,41.522753,-87.51750899999999,6_8
41.475526,-88.06655,2201,297,117,19,41.524054,-87.48903,71_49
41.524474,-87.43052100000001,863,471,355,66,41.523008,-87.405355,73_130
41.522741,-87.515091,2042,430,302,279,41.486765,-88.018698,10_55
41.522919,-87.452577,2280,174,83,32,41.524434,-87.437271,17_116
41.52514600000001,-87.420749,2257,436,345,92,41.522883,-87.45582700000001,123_17
41.50780399999999,-87.56639999999999,2501,331,90,28,41.523473,-87.474465,113_117
41.520047000000005,-87.402901,688,444,357,270,41.521519,-87.40948,176_191
41.52138299999999,-87.40990400000001,1044,433,319,102,41.522957,-87.454551,206_2
41.521602,-87.550064,3644,522,370,282,41.518296,-87.390633,35_1
41.52389,-87.39991,2201,297,117,19,41.525468,-87.409426,71_49
41.524292,-87.48434800000001,1758,285,236,41,41.522439000000006,-87.525533,48_108
41.521349,-87.401536,751,751,751,413,41.521429,-87.404324,19_189
41.523551,-87.476515,2531,168,88,34,41.52297,-87.45229799999998,25_89
41.485859,-88.02121199999999,2501,331,90,28,41.522817,-87.50444999999999,113_117
41.523722,-87.490143,2822,529,274,102,41.522856,-87.500164,6_8
41.522827,-87.458346,2026,277,102,41,41.523124,-87.443962,72_64
41.486214,-88.03637199999999,2201,293,71,27,41.506899,-87.569488,71_112
41.52303,-87.44433199999999,2177,521,403,256,41.521915,-87.53,92_120
41.521489,-87.405374,992,434,304,59,41.522837,-87.467289,206_17
41.52447,-87.39404,1026,393,335,32,41.524633,-87.390962,92_12
41.501882,-87.599882,1753,199,73,28,41.521471,-87.410204,59_11
41.523094,-87.444887,2026,200,97,29,41.524541,-87.428225,22_64
41.521799,-87.38766700000001,2358,238,197,89,41.521345,-87.39080799999999,54_30
41.525377,-87.416808,2310,483,253,30,41.524361,-87.434208,112_104
41.524442,-87.43649799999999,2982,231,68,29,41.522604,-87.460622,123_72
41.52447,-87.433329,2201,296,180,42,41.524204,-87.399926,124_71
41.477049,-88.066152,2116,486,445,360,41.495664,-88.01353399999999,60_10
41.506839,-87.571727,2257,436,345,92,41.486116,-88.040085,123_17
41.521395000000005,-87.40870699999999,751,751,751,413,41.521474,-87.409375,19_189
41.522684,-87.51437700000001,2201,293,71,27,41.522994,-87.45268700000001,71_112
41.524402,-87.437681,2310,483,253,30,41.524619,-87.48525799999999,112_104
41.513312,-87.55860000000001,2201,293,71,27,41.52434,-87.483169,71_112
41.525444,-87.41715,2026,370,129,35,41.52568,-87.399483,68_64
41.522839000000005,-87.466188,1383,304,216,79,41.522928,-87.405711,68_160
41.518639,-87.390549,2432,461,385,314,41.520177,-87.390562,117_25
41.519918,-87.390754,2607,1509,1151,302,41.521513000000006,-87.390693,68_22
41.521834,-87.53330299999999,1826,403,342,239,41.522433,-87.5129,48_98
41.5255,-87.411525,2607,1509,1151,302,41.524548,-87.43025,68_22
41.506142,-87.588233,2142,970,366,117,41.506746,-87.58075000000001,71_62
41.52525,-87.41066199999999,2489,187,71,30,41.522648,-87.518623,70_35
41.525505,-87.410281,3611,2773,709,59,41.525735000000005,-87.39669900000001,65_99
41.521529,-87.401425,657,288,90,40,41.525055,-87.388597,154_136
41.523318,-87.39405000000001,2982,231,68,29,41.524939,-87.422594,123_72
41.521849,-87.531721,2822,529,274,102,41.520584,-87.55220600000001,6_8
41.484994,-88.052397,2091,674,453,96,41.48729599999999,-88.018006,80_32
41.525474,-87.410654,2201,297,117,19,41.524501,-87.432636,71_49
41.522902,-87.467809,2552,1441,812,556,41.522593,-87.460733,2_22
41.514218,-87.38812,739,242,164,38,41.525753,-87.39605499999999,181_6
41.516752,-87.55562400000001,2531,168,88,34,41.499341,-88.00943,89_25
41.517718,-87.390468,1753,199,73,28,41.521484,-87.40051,59_11
41.524428,-87.394077,863,471,355,66,41.521613,-87.395584,73_130
41.520037,-87.39062799999999,2250,496,67,26,41.525206,-87.406071,9_67
41.523183,-87.472376,1826,403,342,239,41.522923,-87.38740100000001,48_98
41.523504,-87.491178,2501,331,90,28,41.524203,-87.44090399999999,113_117
41.52209,-87.41166100000001,605,435,164,53,41.521441,-87.40598200000001,11_159
41.525275,-87.41999700000001,1062,738,431,146,41.522964,-87.40565099999999,112_160
41.523631,-87.477108,2501,331,90,28,41.524472,-87.436155,113_117
41.486167,-88.03908299999999,2982,231,68,29,41.505624,-87.589876,123_72
41.503429,-87.38794200000001,739,242,164,38,41.524543,-87.42731900000001,181_6
41.524464,-87.433949,3611,2773,709,59,41.524555,-87.425358,65_99
41.522037,-87.387256,1068,161,86,32,41.524028,-87.40585300000001,35_136
41.520627000000005,-87.55187900000001,3644,522,370,282,41.521784,-87.389836,35_1
41.523102,-87.469579,1026,393,335,32,41.521553,-87.404609,92_12
41.516452,-87.55581899999999,2201,297,117,19,41.536789,-87.471531,71_49
41.484984,-88.05130199999999,2358,238,197,89,41.49118000000001,-88.015511,54_30
41.523703,-87.477579,2257,436,345,92,41.510349,-87.562439,123_17
41.486538,-88.045457,2091,674,453,96,41.49678,-88.012849,80_32
41.480072,-88.054666,2034,372,198,95,41.479356,-88.05668600000001,84_124
41.522935,-87.456577,2822,529,274,102,41.522991000000005,-87.453168,6_8
41.506743,-87.577314,2007,230,64,28,41.484997,-88.053363,37_31
41.521645,-87.39068999999999,2280,174,83,32,41.525484,-87.41115400000001,17_116
41.484336000000006,-88.021664,3644,522,370,282,41.506402,-87.586755,35_1
41.52365399999999,-87.53885700000001,2250,124,61,24,41.523228,-87.49659799999999,35_9
41.525696,-87.399709,2056,1327,1199,931,41.523882,-87.479357,60_58
41.525404,-87.41680500000001,1026,393,335,32,41.521568,-87.394452,92_12
41.522906000000006,-87.467037,2432,461,385,314,41.506755000000005,-87.580036,117_25
41.525424,-87.41751000000001,2257,436,345,92,41.52425,-87.440379,123_17
41.526908000000006,-87.378246,822,259,79,22,41.510088,-87.38686600000001,44_158
41.524178,-87.48183300000001,2643,915,740,192,41.522997,-87.468177,22_117
41.524843,-87.423034,2889,1999,581,206,41.524459,-87.43134599999999,112_73
41.52279000000001,-87.51889999999999,2201,293,71,27,41.522974000000005,-87.454324,71_112
41.52411,-87.481134,2091,674,453,96,41.52376,-87.47792799999999,80_32
41.506772,-87.571628,1826,134,64,26,41.486695,-87.58529200000001,27_98
41.485445,-88.005594,940,287,116,43,41.484228,-88.022389,61_35
41.506761,-87.577875,2769,2559,1471,909,41.506863,-87.57005600000001,68_123
41.523442,-87.442706,2643,915,740,192,41.523081000000005,-87.44878,116_22
41.522702,-87.518189,2026,277,102,41,41.522915000000005,-87.54787,72_64
41.522997,-87.40511599999999,871,430,335,28,41.523017,-87.44804099999999,130_104
41.518608,-87.553948,2501,331,90,28,41.522633,-87.460476,113_117
41.52302,-87.45640999999999,2531,168,88,34,41.523049,-87.446162,25_89
41.521662,-87.39068499999999,2432,461,385,314,41.521715,-87.39068499999999,117_25
41.523517,-87.538606,1826,134,64,26,41.511803,-87.560033,27_98
41.525345,-87.394154,3611,2773,709,59,41.518304,-87.39053299999999,65_99
41.52568,-87.39419900000001,2026,317,124,45,41.524532,-87.42673,64_2
41.485835,-88.025567,2531,168,88,34,41.506828,-87.57255800000001,25_89
41.503239,-87.59642400000001,2198,425,67,25,41.506796,-87.576682,116_45
41.523994,-87.48156499999999,1068,161,86,32,41.521471,-87.410066,35_136
41.522649,-87.46199,2265,524,353,220,41.522644,-87.519495,22_17
41.48344,-88.03023800000001,3644,522,370,282,41.488702,-88.016685,35_1
41.517427,-87.390596,2177,521,403,256,41.523487,-87.475328,92_120
41.522433,-87.526252,2769,154,71,27,41.524543,-87.486393,72_68
41.523140000000005,-87.470327,2161,176,92,37,41.522898,-87.499529,112_63
41.527824,-87.47965599999999,2201,296,180,42,41.486169,-88.033364,124_71
41.525873,-87.395121,2116,486,445,360,41.52577599999999,-87.39573,60_10
41.522645,-87.510619,2310,548,418,167,41.523504,-87.491229,123_104
41.478926,-88.04516,2280,174,83,32,41.516339,-87.55599899999999,17_116
41.523296,-87.546798,2250,124,61,24,41.506216,-87.587522,35_9
41.525079,-87.421509,2531,168,88,34,41.522202,-87.394113,89_25
41.521528,-87.550607,2007,230,64,28,41.486073,-88.029884,37_31
41.522607,-87.46124400000001,2643,794,101,28,41.523007,-87.454936,72_22
41.523049,-87.449586,2643,915,740,192,41.523033,-87.45376700000001,116_22
41.510638,-87.56182500000001,1826,134,64,26,41.49278100000001,-87.58581,27_98
41.506751,-87.57773999999999,2210,587,539,356,41.479982,-88.0547,10_91
41.521804,-87.387407,605,368,203,64,41.521593,-87.39550100000001,59_159
41.523087,-87.445297,2116,486,445,360,41.52455,-87.429113,60_10
41.521659,-87.39072399999999,1383,304,216,79,41.521798,-87.389388,68_160
41.52438600000001,-87.439358,2822,529,274,102,41.525411000000005,-87.416679,6_8
41.500043,-88.006986,2026,370,129,35,41.47967,-88.055012,68_64
41.521352,-87.55095999999999,2265,524,353,220,41.501919,-87.59995699999999,22_17
41.525119,-87.38909600000001,1758,285,236,41,41.525224,-87.40726000000001,48_108
41.52479099999999,-87.394088,863,471,355,66,41.521602,-87.395503,73_130
41.506334,-87.58738,2034,372,198,95,41.499851,-88.00780300000001,84_124
41.524221,-87.436495,1826,566,252,25,41.525255,-87.404726,75_98
41.524246000000005,-87.440731,2643,794,101,28,41.524533,-87.43271899999999,72_22
41.524402,-87.43835800000001,2142,970,366,117,41.525804,-87.395301,71_62
41.524488,-87.43399799999999,2432,461,385,314,41.523256,-87.49677700000001,117_25
41.478029,-88.063716,2201,296,180,42,41.522819,-87.501392,71_124
41.522959,-87.49896000000001,2310,181,86,39,41.523881,-87.44177400000001,72_104
41.525869,-87.394756,3611,2773,709,59,41.520053,-87.390615,65_99
41.522637,-87.46179099999999,2432,461,385,314,41.510413,-87.562353,117_25
41.523257,-87.496694,2161,176,92,37,41.523025,-87.46901299999999,63_112
41.525646,-87.39421,2607,1509,1151,302,41.525512,-87.411135,68_22
41.523533,-87.491034,2265,524,353,220,41.509539,-87.56375799999999,22_17
41.523942,-87.480867,1826,403,342,239,41.525386,-87.39587999999999,48_98
41.482999,-88.046654,2280,659,292,168,41.480114,-88.054732,17_113
41.523496,-87.49102199999999,2007,230,64,28,41.506811,-87.572075,37_31
41.483558,-88.030264,940,287,116,43,41.47858599999999,-88.060642,35_61
41.523451,-87.491551,2026,370,129,35,41.514253,-87.557787,68_64
41.52305500000001,-87.44515600000001,2531,168,88,34,41.523082,-87.449387,89_25
41.522752,-87.516559,2026,277,102,41,41.523805,-87.546049,72_64
41.506899,-87.572909,2198,425,67,25,41.521818,-87.53253699999999,116_45
41.524484,-87.431472,2020,963,507,87,41.522636000000006,-87.46302,45_112
41.524260000000005,-87.43495800000001,1068,161,86,32,41.52147299999999,-87.41183600000001,35_136
41.48666,-88.018946,2020,963,507,87,41.498900000000006,-88.010292,45_112
41.524335,-87.487973,2531,168,88,34,41.513649,-87.55824899999999,89_25
41.512255,-87.559506,2501,331,90,28,41.523091,-87.46963799999999,113_117
41.516872000000006,-87.555487,2026,277,102,41,41.486271,-88.035538,72_64
41.475573,-88.06615599999999,777,777,777,777,41.475573,-88.06615599999999,174_86
41.524438,-87.542849,2142,970,366,117,41.523274,-87.495602,71_62
41.522526,-87.52060499999999,1826,134,64,26,41.523866,-87.479843,27_98
41.522876,-87.45791100000001,2769,154,71,27,41.524516000000006,-87.43164300000001,72_68
41.524584,-87.42644,3611,2773,709,59,41.525387,-87.41838200000001,65_99
41.525493,-87.41241400000001,3611,2773,709,59,41.525632,-87.40123299999999,65_99
41.516372,-87.55595699999999,2142,970,366,117,41.522735,-87.514644,71_62
41.479897,-88.053785,428,388,188,68,41.480028,-88.054725,21_112
41.522544,-87.52268899999999,2982,231,68,29,41.520253,-87.55257999999999,123_72
41.522544,-87.524416,2643,915,740,192,41.510589,-87.562034,116_22
41.522636000000006,-87.521086,2432,461,385,314,41.484823,-88.055018,117_25
41.522596,-87.46429400000001,1826,134,64,26,41.521922,-87.38721299999999,27_98
41.525474,-87.40781499999999,2889,1999,581,206,41.525649,-87.394202,112_73
41.485754,-88.02397300000001,2822,529,274,102,41.480026,-88.054705,6_8
41.49793,-88.011754,2982,231,68,29,41.509106,-87.564436,123_72
41.523275000000005,-87.49484000000001,2250,496,67,26,41.522469,-87.52504,9_67
41.522969,-87.454928,2607,1509,1151,302,41.522981,-87.46724,68_22
41.52352,-87.49082899999999,1758,285,236,41,41.523363,-87.537999,48_108
41.523025,-87.469043,1880,79,34,13,41.520338,-87.384704,118_24
41.52054699999999,-87.552202,2643,915,740,192,41.522793,-87.506024,22_117
41.47686899999999,-88.066103,2177,521,403,256,41.477856,-88.066127,92_120
41.5245,-87.39842,1044,433,319,102,41.525759,-87.396388,206_2
41.495071,-88.01375,2501,331,90,28,41.523506,-87.491171,113_117
41.489513,-88.01639499999999,2769,154,71,27,41.479905,-88.05471600000001,72_68
41.522713,-87.463567,2310,548,418,167,41.52411600000001,-87.441072,123_104
41.522786,-87.50581700000001,2026,277,102,41,41.521989000000005,-87.534102,72_64
41.521499000000006,-87.409418,1044,433,319,102,41.522572,-87.46106599999999,206_2
41.525244,-87.40294,2358,238,197,89,41.521963,-87.387215,54_30
41.522919,-87.456718,2552,1441,812,556,41.523019000000005,-87.454351,2_22
41.501618,-88.00119000000001,2026,370,129,35,41.48043,-88.054718,68_64
41.497196,-88.01249100000001,2026,370,129,35,41.478962,-88.058894,68_64
41.527558,-87.482749,2201,296,180,42,41.522488,-87.52363,124_71
41.486092,-88.04400100000001,2201,296,180,42,41.527831,-87.48272999999999,71_124
41.522995,-87.452263,2201,296,180,42,41.524555,-87.426888,124_71
41.478146,-88.06273900000001,2250,496,67,26,41.481677,-88.05474,9_67
41.478003,-88.06391400000001,474,382,202,158,41.478306,-88.06237999999999,39_16
41.495699,-88.013513,2142,970,366,117,41.499918,-88.00739100000001,71_62
41.523346,-87.47258900000001,2161,176,92,37,41.522622,-87.460139,63_112
41.523813,-87.44191500000001,2026,370,129,35,41.52311,-87.470024,68_64
41.521644,-87.392969,605,605,605,201,41.521695,-87.38939599999999,188_164
41.521955,-87.52916499999999,2257,436,345,92,41.505212,-87.590929,123_17
41.503483,-87.595373,3644,522,370,282,41.522277,-87.53564,35_1
41.524415,-87.436411,2007,230,64,28,41.525437,-87.415666,37_31
