0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,267.1057629903528,0.022505139671788393,0.999746727270639,500.0,0.0,0.0,128.3746186250997,0.1699605453924565,-0.9854508678822597,11.161865296303391,-0.45876710045180363,-0.8885565528108184,500.0,0.0,0.0,116.99087162961762,-0.14938909173081782,-0.9887784884754731,500.0,0.0,0.0,500.0,0.0,0.0,275.56095112432826,-0.012119223390073451,-0.9999265595154584,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,68.25749558619417,-0.003261751389185979,-0.9999946804747889
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,131.0992521014619,0.036512321978876085,-0.9993332028626443,59.847001912639826,-0.013020475716242517,-0.999915230013086,245.92777329203372,0.9980957982656152,-0.06168287837418384,334.6500361387071,0.9393880413909748,0.3428558118096122,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,203.25544666448812,0.20099954904852643,0.9795913338133861,500.0,0.0,0.0,500.0,0.0,0.0,350.5610517697993,-0.06446197179372684,0.9979201642378336,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,417.8046907088891,-0.7343060608194538,0.6788185391132276,237.84356160049222,0.9702398621261339,-0.24214584436132858,500.0,0.0,0.0,0.0,1.0,0.0
421.61809018092646,-0.993541912954099,0.11346570937296263,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,300.6064377136156,0.09331973025502521,-0.9956361925648993,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,361.0810025814726,0.04470278427753928,0.9990003308697329,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,366.5997505072907,0.9869363208111156,-0.16111082727060488,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,77.62159374801507,-0.07744304403287368,-0.9969967777936508,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,0.0,259.68794165263733,-0.6213519229193978,-0.7835316125622289,500.0,0.0,0.0,500.0,0.0,0.0,57.84031809492181,-0.005773800754968175,-0.999983331473501,500.0,0.0,0.0
106.65582929060386,-0.999889765897696,-0.014847762560424357,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,424.7428142234079,0.18791624537590615,0.9821850562515305,500.0,0.0,0.0,500.0,0.0,0.0,86.81807887813028,-0.9988459137623179,0.04802958005562949,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,458.8295928197023,0.09923002449363572,-0.9950645216462058,500.0,0.0,0.0,80.24121728199685,-0.35515151200930095,0.9348087523753227,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,89.07150031537738,0.03624352594929958,0.9993429875807217,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,341.27734251914734,-0.04305639711175086,-0.999072643338689,500.0,0.0,0.0,265.38364339751286,0.3959761723192929,-0.9182607859183368,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,46.06611722593748,0.9521071454334871,-0.30576458855547134,500.0,0.0,0.0,500.0,0.0,0.0
126.1880059673768,0.007939545515214877,-0.9999684813117921,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,402.35017981899097,0.0774684814013781,0.9969948015859282,41.559040426562554,-0.9991128197453804,-0.042113815078131195,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,342.61911206637336,0.9831698445215203,-0.1826938883037128,143.96611625888494,-0.45079540115773015,0.8926273053716434,500.0,0.0,0.0,500.0,0.0,0.0,363.045898922585,-0.020543975031899347,-0.9997889502739509,202.06464893818725,0.9883330287244775,0.15230831997071323,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500.0,0.0,0.0,68.01690025423912,0.381338185907525,0.9244356050957567,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,412.9167632054206,-0.8528996087095018,-0.5220749538746124,0.0,1.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,186.1387131568951,0.9126180151843489,-0.4088133539415994,500.0,0.0,0.0,165.23508985613555,0.03974851807984946,0.9992097153803379,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,122.74770083596768,0.9994002170258501,-0.034629556865250335,500.0,0.0,0.0,500.0,0.0,0.0,249.52430425261878,-0.026321483900946817,-0.9996535297217992,500.0,0.0,0.0
500.0,0.0,0.0,500.0,0.0,0.0,270.80550300948124,-0.9993064362101761,0.037237703324953284,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,61.78321691780554,0.9999854405955564,-0.005396165018871618,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,124.97974240765097,0.09352352875436175,0.9956170697458597,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,415.9872478091584,0.007225284590078511,0.9999738972906205
500.0,0.0,0.0,500.0,0.0,0.0,245.75366556682815,-0.9978969699251268,0.06482003867825539,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,472.6299311801262,-0.016016178566015133,-0.9998717327858316,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0,60.25827943926719,-0.12414343475463886,-0.992264283146038,337.41896602851796,-0.9082552820303905,0.4184164703544731,500.0,0.0,0.0,500.0,0.0,0.0,127.87498554647676,0.2951109415039827,-0.9554629936343076
